,match_id,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_streaks,kills,longest_kill,revives,ride_distance,swim_distance,vehicle_destroys,walk_distance,weapons_acquired,round_point,win
71,8a0ce267-2852-4cc0-89b6-a269981235e4,FaZe_Gustav,8,4,2,4,591.9348,2,1,1,4,319.44418,0,4765.359,0.0,0,1770.325,4,5,0
72,8a0ce267-2852-4cc0-89b6-a269981235e4,TL_vard,2,2,0,7,386.76535,0,1,1,2,120.35134,0,2150.6733,0.0,0,2263.744,4,8,0
73,8a0ce267-2852-4cc0-89b6-a269981235e4,TL_mxey,2,0,1,8,419.2864,1,5,1,1,483.51804,0,2415.1504,0.0,0,1854.0125,5,7,0
74,8a0ce267-2852-4cc0-89b6-a269981235e4,TL_clib,2,0,0,5,153.66664,0,4,0,0,0.0,0,1889.6726,0.0,0,1432.5842,4,6,0
75,8a0ce267-2852-4cc0-89b6-a269981235e4,TL_jeemzz,2,1,1,6,263.93777,0,2,1,2,122.15818,0,1874.18,0.0,0,1810.8258,6,8,0
76,8a0ce267-2852-4cc0-89b6-a269981235e4,ENCE_NOOKIE,10,2,1,4,121.99184,0,2,0,0,0.0,1,7529.0767,0.0,0,720.5736,4,0,0
77,8a0ce267-2852-4cc0-89b6-a269981235e4,ENCE_SKUIJKE,10,0,0,1,0.0,0,0,0,0,0.0,0,5951.0557,0.0,0,401.28864,3,0,0
78,8a0ce267-2852-4cc0-89b6-a269981235e4,ENCE_Tiikzu,10,0,0,3,121.306046,0,2,0,0,0.0,1,5630.947,0.0,0,765.0608,4,0,0
79,8a0ce267-2852-4cc0-89b6-a269981235e4,ENCE_Rustanmar,10,1,1,5,314.3831,0,4,0,0,0.0,0,5463.564,0.0,0,775.59326,5,0,0
80,8a0ce267-2852-4cc0-89b6-a269981235e4,HERO_TeaBone,7,1,1,9,417.73444,0,11,0,0,0.0,0,3330.3518,0.0,0,1112.7987,3,1,0
81,8a0ce267-2852-4cc0-89b6-a269981235e4,HERO_curexi,7,0,0,4,72.39285,0,1,1,1,198.50874,0,4075.3906,0.0,0,1080.4005,7,2,0
82,8a0ce267-2852-4cc0-89b6-a269981235e4,HERO_Beami,7,0,0,2,0.0,0,1,0,0,0.0,0,5017.465,0.0,0,788.4308,5,1,0
83,8a0ce267-2852-4cc0-89b6-a269981235e4,HERO_PaG3,7,1,0,5,171.99954,0,0,1,1,149.53221,0,5550.1514,0.0,0,760.37,4,2,0
84,8a0ce267-2852-4cc0-89b6-a269981235e4,THUN_HIBAKO,4,1,1,4,190.53235,1,1,1,1,240.6483,0,2417.5635,0.0,0,1726.7946,4,5,0
85,8a0ce267-2852-4cc0-89b6-a269981235e4,THUN_Myca,4,0,0,5,111.30212,0,0,0,0,0.0,0,2573.2634,0.0,0,2605.9648,5,4,0
86,8a0ce267-2852-4cc0-89b6-a269981235e4,THUN_H1RUZEN,4,2,0,0,265.6441,0,0,1,1,164.51103,0,2294.2686,0.0,0,1270.8413,5,5,0
87,8a0ce267-2852-4cc0-89b6-a269981235e4,THUN_Double,4,1,0,7,288.65256,0,6,1,1,73.71896,0,2342.0908,0.0,0,2973.4846,3,5,0
88,8a0ce267-2852-4cc0-89b6-a269981235e4,BBL_Quetpa,5,0,0,5,202.00223,1,4,1,1,32.187187,1,1230.2267,0.0,0,1423.9899,3,4,0
89,8a0ce267-2852-4cc0-89b6-a269981235e4,BBL_Thenderlost,5,0,0,5,166.09195,0,0,0,0,0.0,0,2419.2441,0.0,0,1208.4031,6,3,0
90,8a0ce267-2852-4cc0-89b6-a269981235e4,BBL_CodeMarco,5,1,0,3,204.94984,1,5,1,1,113.33174,1,845.248,0.0,0,1751.8706,7,4,0
91,8a0ce267-2852-4cc0-89b6-a269981235e4,BBL_Smash,5,2,2,3,500.70657,0,4,1,2,137.77202,0,1028.3162,0.0,0,1330.5033,6,5,0
92,8a0ce267-2852-4cc0-89b6-a269981235e4,SZ_Salty,11,0,0,4,216.04657,0,4,0,0,0.0,0,5512.5625,0.0,0,919.3999,5,0,0
93,8a0ce267-2852-4cc0-89b6-a269981235e4,SZ_HIMAN,11,1,0,5,236.2177,0,4,0,0,0.0,0,4760.3027,0.0,0,821.1683,3,0,0
94,8a0ce267-2852-4cc0-89b6-a269981235e4,SZ_TekkerZ,11,0,0,1,0.0,0,1,0,0,0.0,0,5118.471,0.0,0,737.4802,2,0,0
95,8a0ce267-2852-4cc0-89b6-a269981235e4,SZ_NIXZYEE,11,1,0,4,167.80159,0,2,0,0,0.0,1,4908.9937,0.0,0,1134.1982,4,0,0
96,8a0ce267-2852-4cc0-89b6-a269981235e4,RTG_DEAD,14,0,0,0,19.8,0,1,0,0,0.0,0,8087.18,0.0,0,748.3914,5,0,0
97,8a0ce267-2852-4cc0-89b6-a269981235e4,RTG_BNR,14,0,0,0,107.79514,0,0,0,0,0.0,1,7769.7607,0.0,0,941.05756,4,0,0
98,8a0ce267-2852-4cc0-89b6-a269981235e4,RTG_Salik,14,1,0,4,321.83386,0,1,0,0,0.0,0,8305.989,0.0,0,828.0067,4,0,0
99,8a0ce267-2852-4cc0-89b6-a269981235e4,RTG_Instinct,14,0,0,1,0.0,0,0,0,0,0.0,0,4310.5117,0.0,0,767.1853,6,0,0
100,8a0ce267-2852-4cc0-89b6-a269981235e4,EIQ_Qbe,1,3,1,9,516.04254,0,2,2,3,48.623363,2,7682.4463,0.0,0,2739.724,3,13,1
101,8a0ce267-2852-4cc0-89b6-a269981235e4,EIQ_Lukarux,1,4,0,7,454.7827,4,5,2,5,128.19612,0,7176.1606,0.0,0,2120.4783,4,15,1
102,8a0ce267-2852-4cc0-89b6-a269981235e4,EIQ_ivas,1,0,2,5,663.90063,0,3,1,2,121.99961,1,8001.365,0.0,0,1803.9806,5,12,1
103,8a0ce267-2852-4cc0-89b6-a269981235e4,EIQ_Naylup,1,5,4,6,931.54974,0,5,2,6,122.32615,0,6896.9126,0.0,0,2274.8936,4,16,1
104,8a0ce267-2852-4cc0-89b6-a269981235e4,REG_SlippyZerg,15,1,0,2,193.69926,1,2,1,1,5.6712685,0,4522.115,0.0,0,442.5126,4,1,0
105,8a0ce267-2852-4cc0-89b6-a269981235e4,REG_Metebey,15,0,1,1,27.060001,0,0,0,0,0.0,0,6011.179,0.0,0,516.35706,2,0,0
106,8a0ce267-2852-4cc0-89b6-a269981235e4,REG_Apocalyp,15,1,0,4,100.0,1,0,1,1,28.350784,0,5608.9526,0.0,0,808.42224,4,1,0
107,8a0ce267-2852-4cc0-89b6-a269981235e4,REG_Merh,15,0,0,3,0.0,0,0,0,0,0.0,0,5994.7607,0.0,0,678.02734,4,0,0
108,8a0ce267-2852-4cc0-89b6-a269981235e4,HOWL_TheMad,13,0,0,1,24.6,0,0,0,0,0.0,0,2361.3154,0.0,0,810.1121,4,0,0
109,8a0ce267-2852-4cc0-89b6-a269981235e4,HOWL_RuerN,13,0,0,2,20.748,0,0,0,0,0.0,0,3096.2686,0.0,0,632.87244,4,0,0
110,8a0ce267-2852-4cc0-89b6-a269981235e4,HOWL_Esqui,13,0,0,2,26.4,0,3,0,0,0.0,0,2153.5173,0.0,0,784.7084,3,0,0
111,8a0ce267-2852-4cc0-89b6-a269981235e4,HOWL_Tusda,13,1,0,3,69.82235,0,2,1,1,11.6027775,0,777.6079,0.0,1,1300.0995,3,1,0
112,8a0ce267-2852-4cc0-89b6-a269981235e4,NAVI_alya,12,0,0,0,46.677277,0,1,0,0,0.0,0,2293.0225,0.0,0,1520.2039,4,0,0
113,8a0ce267-2852-4cc0-89b6-a269981235e4,NAVI_Mellman,12,1,0,3,100.0,0,6,0,0,0.0,1,2338.1929,0.0,0,1380.813,5,0,0
114,8a0ce267-2852-4cc0-89b6-a269981235e4,NAVI_Qwizzy,12,0,0,2,26.4,0,3,0,0,0.0,2,2919.5466,0.0,0,1007.8452,5,0,0
115,8a0ce267-2852-4cc0-89b6-a269981235e4,NAVI_xmpl,12,1,0,2,334.39313,0,0,2,3,327.9946,0,3747.517,0.0,0,955.245,3,3,0
116,8a0ce267-2852-4cc0-89b6-a269981235e4,FUT_IGluttony,9,2,0,3,135.33087,0,0,1,1,197.51967,0,6499.6265,0.0,0,1055.246,3,1,0
117,8a0ce267-2852-4cc0-89b6-a269981235e4,FUT_xLyron,9,1,0,5,237.42056,0,0,1,1,40.59697,0,6779.176,0.0,0,1236.9854,4,1,0
118,8a0ce267-2852-4cc0-89b6-a269981235e4,FUT_Nailqop13,9,0,0,2,0.0,0,0,0,0,0.0,0,4865.963,0.0,0,487.43314,6,0,0
119,8a0ce267-2852-4cc0-89b6-a269981235e4,FUT_odunmavisi,9,0,0,3,0.0,0,1,0,0,0.0,0,6594.862,0.0,0,1302.5254,4,0,0
120,8a0ce267-2852-4cc0-89b6-a269981235e4,TR_Mitraleius,3,0,2,4,85.994995,0,2,0,0,0.0,1,4424.7617,0.0,0,1339.5961,4,5,0
121,8a0ce267-2852-4cc0-89b6-a269981235e4,TR_mert,3,1,2,3,154.50063,0,3,0,0,0.0,0,4197.4805,0.0,0,996.92224,5,5,0
122,8a0ce267-2852-4cc0-89b6-a269981235e4,TR_LAHZA,3,1,1,6,195.4341,1,2,1,2,135.78767,0,4455.2026,0.0,0,1019.3184,5,7,0
123,8a0ce267-2852-4cc0-89b6-a269981235e4,TR_scof1eld,3,3,2,6,500.48492,1,2,1,1,72.1692,0,4382.8413,0.0,0,1196.7303,6,6,0
124,8a0ce267-2852-4cc0-89b6-a269981235e4,NLT_Perfect1ks,6,2,1,6,160.28368,0,12,1,1,48.24504,0,4466.309,0.0,1,1168.8452,5,3,0
125,8a0ce267-2852-4cc0-89b6-a269981235e4,NLT_Lu,6,1,0,4,143.3797,0,2,2,3,9.464352,2,4770.103,0.0,0,1268.2451,5,5,0
126,8a0ce267-2852-4cc0-89b6-a269981235e4,NLT_spyrro,6,1,0,2,161.07758,0,0,1,1,57.80907,0,1720.5322,0.0,0,624.30115,6,3,0
127,8a0ce267-2852-4cc0-89b6-a269981235e4,NLT_BatulinS,6,1,1,5,495.5453,1,15,2,2,17.881336,0,2935.963,0.0,0,1291.7521,4,4,0
128,e183604d-e8dd-4798-8163-3d5dee3f6ca4,EIQ_Naylup,2,8,1,6,923.27704,4,2,2,7,174.06508,0,6982.0576,0.0,1,2300.2283,4,13,0
129,e183604d-e8dd-4798-8163-3d5dee3f6ca4,EIQ_Qbe,2,0,2,5,131.63539,0,2,1,1,28.31712,0,8233.171,0.0,0,2020.4105,5,7,0
130,e183604d-e8dd-4798-8163-3d5dee3f6ca4,EIQ_Lukarux,2,2,1,7,567.591,1,5,1,2,97.39796,0,6944.7314,0.0,0,2303.7202,5,8,0
131,e183604d-e8dd-4798-8163-3d5dee3f6ca4,EIQ_ivas,2,2,2,7,349.0569,1,6,1,2,90.51822,2,6787.8633,0.0,0,2359.8071,3,8,0
132,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TR_scof1eld,12,0,0,4,74.98417,0,3,0,0,0.0,1,5782.6963,0.0,0,1112.2065,3,0,0
133,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TR_Mitraleius,12,0,0,0,116.4519,0,0,0,0,0.0,1,6046.8906,40.74082,0,681.3068,4,0,0
134,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TR_mert,12,0,0,1,47.97,0,1,0,0,0.0,0,5305.576,0.0,0,685.97327,5,0,0
135,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TR_LAHZA,12,1,0,6,175.94562,0,2,0,0,0.0,0,5927.736,0.0,0,747.3374,5,0,0
136,e183604d-e8dd-4798-8163-3d5dee3f6ca4,NLT_spyrro,16,0,0,3,76.75261,0,3,0,0,0.0,0,4844.7383,0.0,0,567.02527,6,0,0
137,e183604d-e8dd-4798-8163-3d5dee3f6ca4,NLT_BatulinS,16,1,0,4,126.6,0,3,0,0,0.0,0,4502.8633,0.0,0,859.5497,4,0,0
138,e183604d-e8dd-4798-8163-3d5dee3f6ca4,NLT_Perfect1ks,16,0,0,3,200.03445,0,5,0,0,0.0,0,5644.391,0.0,0,759.84033,5,0,0
139,e183604d-e8dd-4798-8163-3d5dee3f6ca4,NLT_Lu,16,0,0,2,0.0,0,1,0,0,0.0,0,4093.7727,0.0,0,628.0977,4,0,0
140,e183604d-e8dd-4798-8163-3d5dee3f6ca4,SKD_Nowikk,5,3,1,5,467.44672,0,6,1,3,157.07762,1,1729.2625,0.0,0,1694.6718,7,6,0
141,e183604d-e8dd-4798-8163-3d5dee3f6ca4,SKD_Jembty,5,0,0,3,181.57411,0,1,1,1,71.512764,0,1898.9141,0.0,0,2100.292,4,4,0
142,e183604d-e8dd-4798-8163-3d5dee3f6ca4,SKD_ibiza,5,2,2,7,496.82416,0,3,1,2,202.08578,1,1052.8497,0.0,0,3012.4785,5,5,0
143,e183604d-e8dd-4798-8163-3d5dee3f6ca4,SKD_PiXeL1K,5,3,1,4,514.7961,0,2,2,4,308.46484,0,1214.462,0.0,0,2139.6118,5,7,0
144,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TL_clib,10,0,0,0,20.330847,0,0,0,0,0.0,0,2657.536,0.0,0,668.0921,2,0,0
145,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TL_vard,10,2,1,2,507.60272,0,1,1,2,289.13806,2,3283.0671,0.0,0,1192.2504,2,2,0
146,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TL_jeemzz,10,3,3,4,722.1712,1,2,1,2,65.48118,0,3849.51,0.0,0,1459.4503,6,2,0
147,e183604d-e8dd-4798-8163-3d5dee3f6ca4,TL_mxey,10,3,0,7,636.5438,0,4,3,3,50.389404,1,3054.5024,0.0,0,1316.7898,3,3,0
148,e183604d-e8dd-4798-8163-3d5dee3f6ca4,RTG_Salik,13,1,0,2,231.07617,0,0,0,0,0.0,0,6530.861,0.0,0,1332.0206,5,0,0
149,e183604d-e8dd-4798-8163-3d5dee3f6ca4,RTG_DEAD,13,0,0,4,215.48718,0,1,0,0,0.0,0,7746.305,0.0,0,1524.1664,5,0,0
150,e183604d-e8dd-4798-8163-3d5dee3f6ca4,RTG_Instinct,13,0,0,0,30.884754,0,0,0,0,0.0,0,6382.0293,0.0,0,669.6732,3,0,0
151,e183604d-e8dd-4798-8163-3d5dee3f6ca4,RTG_BNR,13,0,0,3,0.0,0,3,0,0,0.0,0,5889.445,0.0,0,1289.66,5,0,0
152,e183604d-e8dd-4798-8163-3d5dee3f6ca4,FUT_Nailqop13,9,0,0,3,97.70145,0,1,0,0,0.0,0,6138.464,0.0,0,914.2219,2,0,0
153,e183604d-e8dd-4798-8163-3d5dee3f6ca4,FUT_xLyron,9,0,0,2,204.74734,1,3,1,2,170.54521,0,7157.294,0.0,0,1188.6897,4,2,0
154,e183604d-e8dd-4798-8163-3d5dee3f6ca4,FUT_odunmavisi,9,0,0,8,246.86452,0,1,0,0,0.0,0,7169.9175,0.0,0,971.1414,4,0,0
