,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
1711,NW_Rurizzang,13,1,0,2,157.933258,0,0,0,0,1,1,0,0,18.6067429,0,0,0,969.481,0,0,1500.0
1712,KDR_Curious,1,3,0,3,592.1949,2,2,0,0,1,5,0,0,554.85,0,3,0,1834.553,0,0,1500.0
1713,KDR_Voici,1,1,3,4,541.801147,0,7,0,0,1,2,0,0,122.840759,0,0,0,1834.553,0,0,1500.0
1714,KDR_Slaco,1,1,0,0,100.0,1,0,0,0,1,1,0,0,13.1938944,0,0,0,677.139,0,0,1500.0
1715,KDR_Merald,1,3,3,4,426.311218,2,4,0,0,3,4,0,0,61.56044,0,0,0,1621.336,0,0,1500.0
1716,MVP_0tan,7,0,0,4,103.0982,0,1,0,0,0,0,0,0,0.0,0,0,0,1273.583,0,0,1500.0
1717,MVP_Alphaca,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,552.641,0,0,1500.0
1718,MVP_siege,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,550.577,0,0,1500.0
1719,MVP_paenG,7,2,0,4,219.269653,0,2,0,0,1,1,0,0,0.0,0,0,0,1273.579,0,0,1500.0
1720,Hunters_SexyPIG,5,0,4,5,153.533829,0,4,0,0,0,0,0,0,0.0,0,0,0,1404.925,0,0,1500.0
1721,Hunters_taemin,5,1,0,5,146.885361,0,2,0,0,1,2,0,0,157.036926,0,0,0,1343.563,0,0,1500.0
1722,Hunters_Giken,5,0,0,6,232.628784,0,1,0,0,1,1,0,0,342.508667,0,0,0,1368.239,0,0,1500.0
1723,Hunters_BNeck,5,0,0,5,41.99344,0,0,0,0,0,0,0,0,0.0,0,0,0,1424.194,0,0,1500.0
1724,DPG_KiraV,16,0,0,0,51.6,0,0,0,0,0,0,0,0,0.0,0,0,0,835.827,0,0,1500.0
1725,DPG_yacha,16,0,0,2,0.0,0,2,0,0,0,0,0,0,0.0,0,1,0,852.407,0,0,1500.0
1726,DPG_Conan,16,0,0,2,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,869.877,0,0,1500.0
1727,DPG_NaviEffect,16,0,0,1,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,853.492,0,0,1500.0
1728,EntusF_Seongjang,2,2,0,3,440.780334,0,2,0,0,1,2,0,0,150.554764,0,0,0,1626.691,0,0,1500.0
1729,EntusF_Yakk,2,1,3,2,264.933533,0,0,0,0,1,1,0,0,176.084732,0,0,0,1419.429,0,0,1500.0
1730,EntusF_indigo,2,1,0,6,401.888977,0,1,0,0,1,2,0,0,43.20435,0,0,0,1633.157,0,0,1500.0
1731,EntusF_kAyle,2,1,2,2,303.98822,0,5,0,0,0,0,0,0,0.0,0,0,0,1285.19,0,0,1500.0
1732,Lunatic_DDDoit,6,0,0,5,46.0740967,0,10,0,0,1,1,0,0,82.43625,0,0,0,1422.205,0,0,1500.0
1733,Lunatic_School,6,0,0,1,184.8754,0,1,0,0,0,0,0,0,0.0,0,0,0,964.298,0,0,1500.0
1734,Lunatic_Seoul,6,0,0,2,67.03931,0,0,0,0,0,0,0,0,0.0,0,0,0,950.328,0,0,1500.0
1735,Lunatic_NEWCODE,6,0,0,5,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,955.81,0,0,1500.0
1736,DTN_ISCO,14,2,0,1,231.309082,0,1,0,0,1,2,0,0,2.78802371,0,0,0,945.751,0,0,1500.0
1737,DTN_Hikari,14,1,0,1,75.0,0,3,0,0,0,0,0,0,0.0,0,0,0,933.799,0,0,1500.0
1738,DTN_Klocky,14,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,945.736,0,0,1500.0
1739,DTN_DDoCHI,14,0,0,2,0.0,0,1,0,0,0,0,0,0,0.0,0,2,0,945.743,0,0,1500.0
1740,DPG_KiraV,16,1,0,0,139.99,0,0,0,0,1,1,0,0,6.661784,0,0,0,532.094,0,0,1500.0
1741,DPG_Conan,16,0,1,0,70.5200043,0,1,0,0,0,0,0,0,0.0,0,0,0,450.593,0,0,1500.0
1742,DPG_NaviEffect,16,3,0,0,295.27,1,0,0,0,1,2,0,0,42.0692329,0,0,0,606.085,0,0,1500.0
1743,DPG_yacha,16,0,0,0,59.041,0,1,0,0,0,0,0,0,0.0,0,0,0,426.531,0,0,1500.0
1744,KDR_Merald,5,1,1,7,196.738,1,4,0,0,1,1,0,0,15.6234016,0,0,0,1524.591,0,0,1500.0
1745,KDR_Curious,5,2,0,3,469.0204,0,4,0,0,1,2,0,0,57.7315025,0,0,0,1420.113,0,0,1500.0
1746,KDR_Voici,5,0,0,3,216.067551,0,2,0,0,1,1,0,0,24.8687763,0,0,0,1396.143,0,0,1500.0
1747,KDR_Slaco,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,1,351.98,0,0,1500.0
1748,DPGA_Juwon,13,1,0,1,127.4698,0,1,0,0,1,1,0,0,1.93403888,0,0,0,418.182,0,0,1500.0
1749,DPGA_Gak,13,0,0,6,60.45194,0,5,0,0,0,0,0,0,0.0,0,0,0,769.663,0,0,1500.0
1750,DPGA_Inonix,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,445.185,0,0,1500.0
1751,DPGA_Under,13,3,1,6,413.9118,0,20,0,0,1,4,0,0,38.4381981,0,2,0,1014.649,0,0,1500.0
1752,SKT_PLIKHE,4,0,0,2,122.237778,0,1,0,0,0,0,0,0,0.0,0,1,0,1423.929,0,0,1500.0
1753,SKT_Daze,4,0,1,1,175.3409,0,1,0,0,0,0,0,0,0.0,0,1,0,1425.872,0,0,1500.0
1754,SKT_Adder,4,2,1,6,242.858978,0,4,0,0,1,1,0,0,19.2516861,0,0,0,1563.556,0,0,1500.0
1755,SKT_JeffLocka,4,0,0,4,181.582123,0,1,0,0,0,0,0,0,0.0,0,1,0,1573.977,0,0,1500.0
1756,ACTOZ_R_Hwan2da,1,3,2,5,667.412,0,2,0,0,2,3,0,0,146.6036,0,0,0,1633.209,0,0,1500.0
1757,ACTOZ_R_Daengche,1,2,2,7,388.439026,0,3,0,0,1,3,0,0,263.1521,0,1,0,1633.209,0,0,1500.0
1758,ACTOZ_R_Hulk,1,1,3,7,376.730957,0,5,0,0,1,1,0,0,206.495041,0,0,0,1633.209,0,0,1500.0
1759,ACTOZ_R_Starlord,1,2,1,4,140.677811,0,2,0,0,1,2,0,0,179.349686,0,1,0,1633.209,0,0,1500.0
1760,Astrick_Hana,3,0,0,5,263.471527,0,5,0,0,1,1,0,0,135.806,0,1,0,1606.288,0,0,1500.0
1761,Astrick_GodMin,3,2,1,5,427.834167,1,2,0,0,2,2,0,0,50.9850159,0,0,0,1601.198,0,0,1500.0
1762,Astrick_Eno,3,1,3,6,400.113342,0,2,0,0,1,1,0,0,7.84301138,0,0,0,1598.157,0,0,1500.0
1763,Astrick_Feint,3,3,0,4,420.047577,2,3,0,0,2,5,0,0,421.413879,0,2,0,1606.282,0,0,1500.0
1764,C9_Dingception,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,246.708,0,0,1500.0
1765,C9_Yureka,9,3,0,2,336.3862,0,2,0,0,2,4,0,0,50.6480255,0,0,0,1262.618,0,0,1500.0
1766,C9_Wiz,9,1,0,0,224.215012,0,0,0,0,0,0,0,0,0.0,0,0,0,308.415,0,0,1500.0
1767,C9_C4tch,9,1,0,0,100.0,0,0,0,0,1,1,0,0,40.421093,0,0,0,302.043,0,0,1500.0
1768,GEN_Esther,15,1,0,1,112.012711,0,1,0,0,0,0,0,0,0.0,0,0,0,890.301,0,0,1500.0
1769,GEN_Chelator,15,2,1,3,108.0,0,1,0,0,1,1,0,0,5.230481,0,0,1,942.518,0,0,1500.0
1770,GEN_WICK2D,15,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,940.495,0,0,1500.0
1771,GEN_Loki,15,2,0,2,75.8737259,0,1,0,0,2,2,0,0,4.288782,0,1,0,942.513,0,0,1500.0
1772,MVP_0tan,12,0,0,4,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,1026.466,0,0,1500.0
1773,MVP_paenG,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,271.723,0,0,1500.0
