,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
141,11_hotdamage,10,3,2,3,377.716461,0,1,1000,0,0,0,0,0,0.0,0,1,0,1531.58,1500,0,
142,11_Swing,10,2,1,3,219.004623,0,1,1000,0,1,1,0,0,202.270737,0,0,0,1531.586,1500,0,
143,11_ParkDoPing,10,1,1,3,47.4479828,0,2,1000,0,0,0,0,0,0.0,0,0,0,1484.713,1500,0,
144,6_ShanChunBea1,7,1,0,0,138.7,0,0,1000,0,1,1,0,0,3.39104652,0,0,0,760.238,1500,0,
145,6_chss,7,2,1,1,555.638062,0,0,1000,0,1,1,0,0,122.562454,0,0,0,1678.154,1500,0,
146,6_OBONGJA2,7,0,0,1,0.0,0,3,1000,0,0,0,0,0,0.0,0,0,0,1678.158,1500,0,
147,6_dongdong2,7,0,0,0,73.53,0,0,1000,0,0,0,0,0,0.0,0,0,0,801.675,1500,0,
148,4_Shark,14,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,460.037,1500,0,
149,4_GAMMI,14,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,460.043,1500,0,
150,4_NamDo1,14,0,0,1,79.5499954,0,5,1000,0,0,0,0,0,0.0,0,0,0,460.05,1500,0,
151,4_YulG,14,0,0,2,0.0,0,3,1000,0,0,0,0,0,0.0,0,0,0,451.56,1500,0,
152,1_DongJoo,4,0,1,1,49.60418,0,0,1000,0,0,0,0,0,0.0,0,0,0,1840.707,1500,0,
153,1_MinByeoriChu,4,0,0,1,5.326186,0,0,1000,0,0,0,0,0,0.0,0,0,0,1660.029,1500,0,
154,1_Agong,4,0,0,4,62.11267,0,4,1000,0,0,0,0,0,0.0,0,0,0,1659.903,1500,0,
155,1_SonHengMin,4,1,1,2,269.056458,0,2,1000,0,0,0,0,0,0.0,0,0,0,1653.794,1500,0,
156,2_KyeongSikk,9,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,756.369,1500,0,
157,2_Dongcham,9,2,1,5,418.445618,0,4,1000,0,1,2,0,0,34.2438049,0,0,0,1542.622,1500,0,
158,2_JJANGAH,9,0,0,0,4.723107,0,1,1000,0,0,0,0,0,0.0,0,0,0,1285.629,1500,0,
159,2_DongDong,9,1,0,2,100.0,0,1,1000,0,1,1,0,0,5.555424,0,0,0,1230.842,1500,0,
160,10_SAMSUNGMIN,5,0,0,2,130.686569,1,0,1000,0,1,1,0,0,24.3724861,0,1,0,1758.856,1500,0,
161,10_YEONVELY,5,0,0,2,0.0,0,6,1000,0,0,0,0,0,0.0,0,0,0,1607.803,1500,0,
162,10_ChoiNudge,5,1,0,3,205.492889,0,1,1000,0,1,2,0,0,42.1275864,0,0,0,1718.007,1500,0,
163,10_24KGold,5,0,1,2,19.35,0,4,1000,0,0,0,0,0,0.0,0,1,0,1629.572,1500,0,
164,7_donghyuk,4,2,0,5,295.461151,0,5,1000,0,1,2,0,0,17.1278152,0,0,0,1857.422,1500,0,
165,7_KIMOCHI,4,3,3,2,466.191284,0,6,1000,0,2,4,0,0,208.996674,0,1,0,1927.445,1500,0,
166,7_Eunguzzi,4,1,0,4,170.0,0,14,1000,0,1,2,0,0,179.276581,0,0,0,1840.336,1500,0,
