,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
3291,MajPaj,18,0,0,2,95.20001,0,1,0,0,1,1,0,0,14.0736008,0,0,0,1016.812,0,0,0.0
3292,Roxyproxxy,1,0,0,3,456.39,3,3,0,0,1,5,0,0,49.55702,0,0,0,1473.923,0,0,0.0
3293,Chorina,44,0,0,0,54.18,0,0,0,0,0,0,0,0,0.0,0,0,0,258.917,0,0,0.0
3294,Yelenna_,5,0,0,3,75.0,0,1,0,0,1,1,0,0,60.7531548,0,0,0,1361.132,0,0,0.0
3295,KA_Sisi,33,0,0,2,110.815971,0,1,0,0,1,1,0,0,7.5503993,0,0,0,755.35,0,0,0.0
3296,rchl,39,0,0,3,100.0,0,2,0,0,1,1,0,0,7.45346355,0,0,0,508.702,0,0,0.0
3297,Twitch-MissGucci,36,0,0,1,73.0995,0,2,0,0,1,1,0,0,48.9485321,0,0,0,575.136,0,0,0.0
3298,yyAmroll,43,0,0,0,131.7379,0,0,0,0,0,0,0,0,0.0,0,0,0,300.915,0,0,0.0
3299,Paleolite,31,0,0,3,169.4575,0,2,0,0,1,1,0,0,15.15036,0,0,0,780.521,0,0,0.0
3300,TwitchTv_Poulie,29,0,0,4,100.0,0,2,0,0,1,1,0,0,114.780411,0,0,0,810.738,0,0,0.0
3301,MSB_Sunny,38,0,0,0,58.8000031,0,0,0,0,0,0,0,0,0.0,0,0,0,521.066,0,0,0.0
3302,MAMETAS0,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,537.623,0,0,0.0
3303,Zyven,23,0,0,2,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0,951.705,0,0,0.0
3304,Sminty,15,0,0,3,45.57,0,0,0,0,0,0,0,0,0.0,0,0,0,1094.298,0,0,0.0
3305,kira_,21,0,0,1,67.76044,0,2,0,0,0,0,0,0,0.0,0,0,0,976.666,0,0,0.0
3306,Zyven,27,0,0,2,100.000008,0,0,0,0,1,1,0,0,31.1221066,0,0,0,1064.092,0,0,0.0
3307,Yelenna_,24,0,0,4,115.89,0,1,0,0,0,0,0,0,0.0,0,0,0,1087.131,0,0,0.0
